"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"CAB","Alberta (Canada)","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.5987287,,
"CAB","Alberta (Canada)","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3077016,,
"CAB","Alberta (Canada)","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.0884287,,
"CAB","Alberta (Canada)","18_T171","Teachers who report experiencing  'a lot' of stress in their work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7136732,,
"CAB","Alberta (Canada)","18_T172","Teachers who report that too much administrative work is a source of stress 'quite a bit' or 'a lot'","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.0113676,,
"CAB","Alberta (Canada)","18_T173","Teachers age 50 or less wanting to leave teaching within the next five years","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0438024,,
"CAB","Alberta (Canada)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.5135742,,
"CAB","Alberta (Canada)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.1800022,,
"CAB","Alberta (Canada)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.9229063,,
"CAB","Alberta (Canada)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.1582148,,
"CAB","Alberta (Canada)","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.1959531,,
"CAB","Alberta (Canada)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.7077069,,
"CAB","Alberta (Canada)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.5443573,,
"CAB","Alberta (Canada)","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",6.3051839,,
"CAB","Alberta (Canada)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4877009,,
"CAB","Alberta (Canada)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.0675621,,
"CAB","Alberta (Canada)","20_T016","Teachers who report that the feedback they received in the 12 months prior to the survey had a positive impact on their teaching practice","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7645464,,
"CAB","Alberta (Canada)","20_T176","Teachers who received feedback at some point, based on at least four different methods","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5984306,,
"CAB","Alberta (Canada)","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2013","2013",3.6855984,,
"CAB","Alberta (Canada)","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.7543278,,
"CAB","Alberta (Canada)","20_T189","Teachers who report that they have never received feedback in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.70802623,,
"CAB","Alberta (Canada)","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.42136705,,
"CAB","Alberta (Canada)","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.35710219,,
"CAB","Alberta (Canada)","2_T005","Principals' average age","YEARS","Years","SE","S.E.","2018","2018",2.9136388,,
"CAB","Alberta (Canada)","2_T006","Principals' average work experience as a principal","YEARS","Years","SE","S.E.","2018","2018",4.9709549,,
"AUS","Australia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",59.200001,,
"AUS","Australia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",62.099998,,
"AUS","Australia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",37.099998,,
"AUS","Australia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.9,,
"AUS","Australia","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","VAL","Value","2018","2018",7.5999999,,
"AUS","Australia","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",14.5,,
"AUS","Australia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2013","2013",78.099998,,
"AUS","Australia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.599998,,
"AUS","Australia","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.200001,,
"AUS","Australia","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",69.5,,
"AUS","Australia","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.5,,
"AUS","Australia","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",28.299999,,
"AUS","Australia","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",36.700001,,
"AUS","Australia","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","VAL","Value","2018","2018",99.300003,,
"AUS","Australia","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",69.699997,,
"AUS","Australia","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",61.200001,,
"AUS","Australia","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","VAL","Value","2018","2018",91.699997,,
"AUS","Australia","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.400002,,
"AUS","Australia","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.800003,,
"AUS","Australia","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","VAL","Value","2018","2018",58.099998,,
"AUS","Australia","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",96,,
"AUS","Australia","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",92.599998,,
"AUS","Australia","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","VAL","Value","2018","2018",97.400002,,
"AUS","Australia","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.4000001,,
"AUS","Australia","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","VAL","Value","2018","2018",29,,
"AUS","Australia","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.599998,,
"AUS","Australia","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",45.200001,,
"AUS","Australia","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.400002,,
"AUS","Australia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2013","2013",13.6,,
"AUS","Australia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",11.4,,
"AUS","Australia","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","VAL","Value","2018","2018",78.199997,,
"AUS","Australia","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",64.699997,,
"AUS","Australia","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",39.299999,,
"AUS","Australia","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","VAL","Value","2018","2018",70.5,,
"AUS","Australia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2013","2013",4.4000001,,
"AUS","Australia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",7.1999998,,
"AUS","Australia","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.1,,
"AUS","Australia","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",58.700001,,
